1978.26332,-18.73429,-18.94355,22944.2,24258.1,21728.6,-7369.2,-7875.0
1978.26432,-18.73445,-18.94385,22944.2,24258.0,21728.5,-7369.3,-7875.2
1978.26532,-18.73460,-18.94416,22944.1,24258.0,21728.4,-7369.3,-7875.3
1978.26632,-18.73476,-18.94446,22944.0,24258.0,21728.4,-7369.3,-7875.4
1978.26732,-18.73491,-18.94476,22944.0,24258.0,21728.3,-7369.4,-7875.5
1978.26832,-18.73507,-18.94507,22943.9,24258.0,21728.2,-7369.4,-7875.6
1978.26932,-18.73522,-18.94537,22943.8,24257.9,21728.1,-7369.5,-7875.7
1978.27032,-18.73538,-18.94567,22943.8,24257.9,21728.0,-7369.5,-7875.9
1978.27132,-18.73553,-18.94598,22943.7,24257.9,21728.0,-7369.5,-7876.0
1978.27232,-18.73569,-18.94628,22943.7,24257.9,21727.9,-7369.6,-7876.1
1978.27332,-18.73584,-18.94658,22943.6,24257.8,21727.8,-7369.6,-7876.2
1978.27432,-18.73600,-18.94689,22943.5,24257.8,21727.7,-7369.6,-7876.3
1978.27532,-18.73615,-18.94719,22943.5,24257.8,21727.6,-7369.7,-7876.4
1978.27632,-18.73631,-18.94749,22943.4,24257.8,21727.6,-7369.7,-7876.5
1978.27732,-18.73646,-18.94780,22943.4,24257.8,21727.5,-7369.8,-7876.7
1978.27832,-18.73662,-18.94810,22943.3,24257.7,21727.4,-7369.8,-7876.8
1978.27932,-18.73677,-18.94840,22943.2,24257.7,21727.3,-7369.8,-7876.9
1978.28032,-18.73693,-18.94871,22943.2,24257.7,21727.3,-7369.9,-7877.0
1978.28132,-18.73708,-18.94901,22943.1,24257.7,21727.2,-7369.9,-7877.1
1978.28232,-18.73724,-18.94931,22943.0,24257.7,21727.1,-7370.0,-7877.2
1978.28332,-18.73739,-18.94962,22943.0,24257.6,21727.0,-7370.0,-7877.3
1978.28432,-18.73755,-18.94992,22942.9,24257.6,21726.9,-7370.0,-7877.5
1978.28532,-18.73770,-18.95022,22942.9,24257.6,21726.9,-7370.1,-7877.6
1978.28632,-18.73786,-18.95053,22942.8,24257.6,21726.8,-7370.1,-7877.7
1978.28732,-18.73801,-18.95083,22942.7,24257.5,21726.7,-7370.2,-7877.8
1978.28832,-18.73817,-18.95113,22942.7,24257.5,21726.6,-7370.2,-7877.9
1978.28932,-18.73832,-18.95144,22942.6,24257.5,21726.5,-7370.2,-7878.0
1978.29032,-18.73848,-18.95174,22942.5,24257.5,21726.5,-7370.3,-7878.1
1978.29132,-18.73863,-18.95204,22942.5,24257.5,21726.4,-7370.3,-7878.3
1978.29232,-18.73879,-18.95235,22942.4,24257.4,21726.3,-7370.3,-7878.4
1978.29332,-18.73894,-18.95265,22942.4,24257.4,21726.2,-7370.4,-7878.5
1978.29432,-18.73910,-18.95295,22942.3,24257.4,21726.2,-7370.4,-7878.6
1978.29532,-18.73925,-18.95326,22942.2,24257.4,21726.1,-7370.5,-7878.7
1978.29632,-18.73941,-18.95356,22942.2,24257.4,21726.0,-7370.5,-7878.8
1978.29732,-18.73956,-18.95386,22942.1,24257.3,21725.9,-7370.5,-7878.9
1978.29832,-18.73972,-18.95417,22942.1,24257.3,21725.8,-7370.6,-7879.1
1978.29932,-18.73987,-18.95447,22942.0,24257.3,21725.8,-7370.6,-7879.2
1978.30032,-18.74003,-18.95477,22941.9,24257.3,21725.7,-7370.7,-7879.3
1978.30132,-18.74018,-18.95508,22941.9,24257.3,21725.6,-7370.7,-7879.4
1978.30232,-18.74034,-18.95538,22941.8,24257.2,21725.5,-7370.7,-7879.5
1978.30332,-18.74049,-18.95568,22941.7,24257.2,21725.5,-7370.8,-7879.6
1978.30432,-18.74065,-18.95599,22941.7,24257.2,21725.4,-7370.8,-7879.7
1978.30532,-18.74080,-18.95629,22941.6,24257.2,21725.3,-7370.9,-7879.9
1978.30632,-18.74096,-18.95659,22941.6,24257.1,21725.2,-7370.9,-7880.0
1978.30732,-18.74111,-18.95690,22941.5,24257.1,21725.1,-7370.9,-7880.1
1978.30832,-18.74127,-18.95720,22941.4,24257.1,21725.1,-7371.0,-7880.2
1978.30932,-18.74142,-18.95750,22941.4,24257.1,21725.0,-7371.0,-7880.3
1978.31032,-18.74158,-18.95781,22941.3,24257.1,21724.9,-7371.1,-7880.4
1978.31132,-18.74173,-18.95811,22941.2,24257.0,21724.8,-7371.1,-7880.5
1978.31232,-18.74189,-18.95841,22941.2,24257.0,21724.7,-7371.1,-7880.7
1978.31332,-18.74204,-18.95872,22941.1,24257.0,21724.7,-7371.2,-7880.8
1978.31432,-18.74220,-18.95902,22941.1,24257.0,21724.6,-7371.2,-7880.9
1978.31532,-18.74236,-18.95932,22941.0,24257.0,21724.5,-7371.2,-7881.0
1978.31632,-18.74251,-18.95963,22940.9,24256.9,21724.4,-7371.3,-7881.1
1978.31732,-18.74267,-18.95993,22940.9,24256.9,21724.4,-7371.3,-7881.2
1978.31832,-18.74282,-18.96023,22940.8,24256.9,21724.3,-7371.4,-7881.3
1978.31932,-18.74298,-18.96053,22940.8,24256.9,21724.2,-7371.4,-7881.5
1978.32032,-18.74313,-18.96084,22940.7,24256.8,21724.1,-7371.4,-7881.6
1978.32132,-18.74329,-18.96114,22940.6,24256.8,21724.0,-7371.5,-7881.7
1978.32232,-18.74344,-18.96144,22940.6,24256.8,21724.0,-7371.5,-7881.8
1978.32332,-18.74360,-18.96175,22940.5,24256.8,21723.9,-7371.6,-7881.9
1978.32432,-18.74375,-18.96205,22940.4,24256.8,21723.8,-7371.6,-7882.0
1978.32532,-18.74391,-18.96235,22940.4,24256.7,21723.7,-7371.6,-7882.2
1978.32632,-18.74406,-18.96266,22940.3,24256.7,21723.6,-7371.7,-7882.3
1978.32732,-18.74422,-18.96296,22940.3,24256.7,21723.6,-7371.7,-7882.4
1978.32832,-18.74437,-18.96326,22940.2,24256.7,21723.5,-7371.8,-7882.5
1978.32932,-18.74453,-18.96357,22940.1,24256.7,21723.4,-7371.8,-7882.6
1978.33032,-18.74468,-18.96387,22940.1,24256.6,21723.3,-7371.8,-7882.7
1978.33132,-18.74484,-18.96417,22940.0,24256.6,21723.3,-7371.9,-7882.8
1978.33232,-18.74499,-18.96448,22940.0,24256.6,21723.2,-7371.9,-7883.0
1978.33332,-18.74515,-18.96478,22939.9,24256.6,21723.1,-7371.9,-7883.1
1978.33432,-18.74530,-18.96508,22939.8,24256.6,21723.0,-7372.0,-7883.2
1978.33532,-18.74546,-18.96539,22939.8,24256.5,21722.9,-7372.0,-7883.3
1978.33632,-18.74561,-18.96569,22939.7,24256.5,21722.9,-7372.1,-7883.4
1978.33732,-18.74577,-18.96599,22939.6,24256.5,21722.8,-7372.1,-7883.5
1978.33832,-18.74592,-18.96630,22939.6,24256.5,21722.7,-7372.1,-7883.6
1978.33932,-18.74608,-18.96660,22939.5,24256.4,21722.6,-7372.2,-7883.8
1978.34032,-18.74623,-18.96690,22939.5,24256.4,21722.5,-7372.2,-7883.9
1978.34132,-18.74639,-18.96721,22939.4,24256.4,21722.5,-7372.3,-7884.0
1978.34232,-18.74654,-18.96751,22939.3,24256.4,21722.4,-7372.3,-7884.1
1978.34332,-18.74670,-18.96781,22939.3,24256.4,21722.3,-7372.3,-7884.2
1978.34432,-18.74685,-18.96812,22939.2,24256.3,21722.2,-7372.4,-7884.3
1978.34532,-18.74701,-18.96842,22939.1,24256.3,21722.2,-7372.4,-7884.4
1978.34632,-18.74716,-18.96872,22939.1,24256.3,21722.1,-7372.5,-7884.6
1978.34732,-18.74732,-18.96903,22939.0,24256.3,21722.0,-7372.5,-7884.7
1978.34832,-18.74747,-18.96933,22939.0,24256.3,21721.9,-7372.5,-7884.8
1978.34932,-18.74763,-18.96963,22938.9,24256.2,21721.8,-7372.6,-7884.9
1978.35032,-18.74778,-18.96994,22938.8,24256.2,21721.8,-7372.6,-7885.0
1978.35132,-18.74794,-18.97024,22938.8,24256.2,21721.7,-7372.6,-7885.1
1978.35232,-18.74809,-18.97054,22938.7,24256.2,21721.6,-7372.7,-7885.2
1978.35332,-18.74825,-18.97085,22938.7,24256.1,21721.5,-7372.7,-7885.4
1978.35432,-18.74840,-18.97115,22938.6,24256.1,21721.4,-7372.8,-7885.5
1978.35532,-18.74856,-18.97145,22938.5,24256.1,21721.4,-7372.8,-7885.6
1978.35632,-18.74871,-18.97176,22938.5,24256.1,21721.3,-7372.8,-7885.7
1978.35732,-18.74887,-18.97206,22938.4,24256.1,21721.2,-7372.9,-7885.8
1978.35832,-18.74902,-18.97236,22938.3,24256.0,21721.1,-7372.9,-7885.9
1978.35932,-18.74918,-18.97267,22938.3,24256.0,21721.1,-7373.0,-7886.0
